Index,Title,Artist,Top Genre,Beats Per Minute (BPM),Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness
spotify:track:3vj7ZCPLdgM9T6obaVl2HK,Shake It,Tujamo,dance pop,0.13612778029970354,1.5559025142767708,1.2825706176944944,0.9255944617407679,0.9926383726101581,1.408896984752709,-0.19954269872574926,0.007853341413498739,0.493141673360259
spotify:track:4ekDggjElGJX9kNSOtnbVf,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,brazilian bass,0.026192115536344603,0.9171297136895133,1.1185748571690222,-0.21631157044117558,0.39431072681564805,1.2899932583324962,-0.05688987676944757,0.008559726620003916,0.3331618549158285
spotify:track:19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,Stromae,belgian pop,-0.009828130150305054,1.2099676222710773,1.220685425043373,0.8227699413397367,2.804089043364179,1.6579217702742866,-0.7547079888828371,0.05609529581070528,1.273625739072165
spotify:track:0ShyEbWNOeL0lUtHOCfnmD,When I'm Around U,BURNS,la pop,0.17142689994658056,1.2662826046906088,1.0180114191109497,0.15212289375924062,1.1298694840309171,0.565353567130068,2.2750995207584435,0.005547201474614189,0.7610690392016596
spotify:track:7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,melodic rap,-0.04653344557473904,1.1600886378423494,1.2144969057782609,0.5378954503926177,1.303695558497212,2.005659083390003,-0.5602461862802581,0.030956292873315135,0.3929601365673875
spotify:track:02cflDeFB9gGB8ukUlhN98,Hit the Road Jack,Throttle,,-0.007232076407122986,1.425573554962998,1.188195698901534,1.1926492465762328,0.5534988160637286,1.3012105910136484,-0.0295858314681433,0.22230357969427647,1.1804336118229821
spotify:track:06dT0EYXrhRQV1MsvWhNGv,Bad (feat. Vassy) - Radio Edit,David Guetta,big room,0.169948591565046,1.5639475117652755,0.949937707194716,0.9063299145930337,1.500393484866967,0.922064746390706,-0.7025936507867783,0.0025970044356808,0.6834089331606739
spotify:track:2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,Armin van Buuren,dutch trance,0.5320620324369418,1.5494665162859673,0.9468434475621599,0.9099420171832339,1.3448648919234398,0.4015805099852467,-0.3744870709964546,0.018636103830445422,0.4123751630776339
spotify:track:1M0hRg4ccFGMqi00ITrxNv,Switch Back,Quintino,dutch edm,0.17128267473862532,1.4883245353733332,0.988615952601667,0.5496949855206047,1.5598602998159627,0.4105543761301684,-0.8457299553719008,0.0009037575436169183,0.2795763817475484
spotify:track:2cIdK8ARSHQzVHB1y8AaSB,No More Chances (If You Really Love Somebody),Wilson,pop dance,0.026660847462197095,1.5156775268342484,0.9917102122342231,0.8552788646515381,0.39202354162530206,1.1890372642021272,-0.21778780635019956,0.04633055913254547,0.7432072148122327
spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,boy band,-0.010080524264225704,0.8656417297630846,0.7008498067739517,-0.12552739200747812,0.8691303723314748,1.157628732694901,0.1602447164794148,0.9328439932965433,0.49547147654148854
